"Name","val_accuracy.max","epoch","State","Notes","User","Tags","Created","Runtime","Sweep","arch","beam_width","beta1","beta2","bidirectional","decoder_layers","dropout","embedding_size","encoder_layers","end_idx","features_attention_heads","features_vocab_size","hidden_size","label_smoothing","learning_rate","local_run_dir","max_source_length","max_target_length","optimizer","output_size","pad_idx","scheduler","scheduler_kwargs/check_val_every_n_epoch","scheduler_kwargs/end_factor","scheduler_kwargs/min_learning_rate","scheduler_kwargs/reduceonplateau_factor","scheduler_kwargs/reduceonplateau_mode","scheduler_kwargs/reduceonplateau_patience","scheduler_kwargs/start_factor","scheduler_kwargs/total_decay_steps","scheduler_kwargs/warmup_steps","source_attention_heads","source_vocab_size","start_idx","target_vocab_size","teacher_forcing","val_out","lr-Adam","train_loss","trainer/global_step","val_loss"
"english","0.9639999866485596","799","finished","-","adamits","","2023-12-18T22:16:54.000Z","4060","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","11","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_6","128","128","adam","69","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","80","2","69","true","validation_preds","0.000447493366309618","0.7450270652770996","19999","0.8362029790878296"
"estonian","0.9860000014305116","799","finished","-","adamits","","2023-12-18T22:14:24.000Z","4583","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","40","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_5","128","128","adam","31","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","70","2","31","true","validation_preds","0.000447493366309618","0.6546151041984558","19999","0.6953557729721069"
"faroese","0.8960000276565552","799","finished","-","adamits","","2023-12-18T22:41:27.000Z","4231","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","30","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_8","128","128","adam","38","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","68","2","38","true","validation_preds","0.000447493366309618","0.6820012331008911","19999","0.8832586407661438"
"finnish","0.962000012397766","799","finished","-","adamits","","2023-12-18T22:26:57.000Z","5717","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","41","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_7","128","128","adam","56","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","96","2","56","true","validation_preds","0.000447493366309618","0.7242515087127686","19999","0.8071029186248779"
"french","0.9229999780654908","799","finished","-","adamits","","2023-12-18T23:05:59.000Z","4198","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","23","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_9","128","128","adam","50","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","68","2","50","true","validation_preds","0.000447493366309618","0.7111682891845703","19999","0.8974738717079163"
"georgian","0.9940000176429749","799","finished","-","adamits","","2023-12-18T23:24:59.000Z","3882","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","32","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_10","128","128","adam","38","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","70","2","38","true","validation_preds","0.000447493366309618","0.67671799659729","19999","0.7137381434440613"
"german","0.9120000004768372","799","finished","-","adamits","","2023-12-19T07:43:34.000Z","5556","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","22","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_46","128","128","adam","71","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","91","2","71","true","validation_preds","0.000447493366309618","0.7532088160514832","19999","0.9009793400764464"
"haida","0.9900000095367432","799","finished","-","adamits","","2023-12-18T23:31:04.000Z","3230","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","33","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_11","128","128","adam","34","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","66","2","34","true","validation_preds","0.0005273759897558777","0.6622956991195679","14399","0.7178449630737305"
"hebrew","0.99099999666214","799","finished","-","adamits","","2023-12-18T23:34:30.000Z","3555","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","28","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_12","128","128","adam","33","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","59","2","33","true","validation_preds","0.000447493366309618","0.6618893146514893","19999","0.7464263439178467"
"hindi","0.9950000047683716","799","finished","-","adamits","","2023-12-18T23:52:32.000Z","4915","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","29","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_13","128","128","adam","59","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","84","2","59","true","validation_preds","0.000447493366309618","0.7247276902198792","19999","0.7506036758422852"
"hungarian","0.8820000290870667","799","finished","-","adamits","","2023-12-19T07:44:03.000Z","5169","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","39","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_47","128","128","adam","61","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","100","2","61","true","validation_preds","0.000447493366309618","0.7323405742645264","19999","0.885450005531311"
"icelandic","0.9269999861717224","799","finished","-","adamits","","2023-12-19T08:53:31.000Z","4843","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","25","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_50","128","128","adam","57","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","84","2","57","true","validation_preds","0.000447493366309618","0.7284048199653625","19999","0.9704629778862"
"irish","0.9380000233650208","799","finished","-","adamits","","2023-12-19T08:03:11.000Z","5313","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","39","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_48","128","128","adam","59","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","97","2","59","true","validation_preds","0.000447493366309618","0.7301049828529358","19999","0.93238365650177"
"italian","0.9810000061988832","799","finished","-","adamits","","2023-12-19T00:16:37.000Z","4370","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","23","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_16","128","128","adam","34","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","51","2","34","true","validation_preds","0.000447493366309618","0.6632142066955566","19999","0.7395074367523193"
"khaling","0.9819999933242798","799","finished","-","adamits","","2023-12-19T08:49:34.000Z","3697","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","30","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_49","128","128","adam","36","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","60","2","36","true","validation_preds","0.000447493366309618","0.6693398952484131","19999","0.787305474281311"
"kurmanji","0.912999987602234","799","finished","-","adamits","","2023-12-19T05:05:54.000Z","9471","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","35","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_37","128","128","adam","81","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","116","2","81","true","validation_preds","0.000447493366309618","0.7668718695640564","19999","0.9712468385696412"
"latin","0.8429999947547913","799","finished","-","adamits","","2023-12-19T00:30:04.000Z","4233","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","37","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_19","128","128","adam","60","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","88","2","60","true","validation_preds","0.000447493366309618","0.7334333658218384","19999","0.8982263803482056"
"latvian","0.9819999933242798","799","finished","-","adamits","","2023-12-19T00:34:05.000Z","5167","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","41","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_21","128","128","adam","46","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","87","2","46","true","validation_preds","0.000447493366309618","0.6999914050102234","19999","0.7710199356079102"
"lithuanian","0.9559999704360962","799","finished","-","adamits","","2023-12-19T01:14:46.000Z","5580","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","38","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_22","128","128","adam","62","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","79","2","62","true","validation_preds","0.000447493366309618","0.7351126670837402","19999","0.8916487693786621"
"lower-sorbian","0.9819999933242798","799","finished","-","adamits","","2023-12-19T06:17:55.000Z","4037","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","27","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_41","128","128","adam","47","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","73","2","47","true","validation_preds","0.000447493366309618","0.7016452550888062","19999","0.777711033821106"
"macedonian","0.9660000205039978","799","finished","-","adamits","","2023-12-19T01:41:17.000Z","4192","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","30","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_24","128","128","adam","61","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","92","2","61","true","validation_preds","0.000447493366309618","0.7314770221710205","19999","0.8548059463500977"
"navajo","0.953000009059906","799","finished","-","adamits","","2023-12-19T01:30:26.000Z","3869","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","30","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_23","128","128","adam","41","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","65","2","41","true","validation_preds","0.000447493366309618","0.6887634992599487","19999","0.8732314705848694"
"northern-sami","0.9660000205039978","799","finished","-","adamits","","2023-12-19T06:31:28.000Z","4298","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","27","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_42","128","128","adam","35","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","61","2","35","true","validation_preds","0.000447493366309618","0.6704877614974976","19999","0.7717636823654175"
"norwegian-bokmal","0.9210000038146972","799","finished","-","adamits","","2023-12-19T06:14:55.000Z","4654","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","25","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_40","128","128","adam","43","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","69","2","43","true","validation_preds","0.000447493366309618","0.6956093907356262","19999","0.7954837083816528"
"norwegian-nynorsk","0.9459999799728394","799","finished","-","adamits","","2023-12-19T05:37:52.000Z","4111","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","27","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_39","128","128","adam","50","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","75","2","50","true","validation_preds","0.000447493366309618","0.7102972269058228","19999","0.8105541467666626"
"persian","0.9990000128746032","799","finished","-","adamits","","2023-12-19T02:01:20.000Z","5146","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","25","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_25","128","128","adam","40","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","64","2","40","true","validation_preds","0.000447493366309618","0.6811661720275879","19999","0.7133135795593262"
"polish","0.9269999861717224","799","finished","-","adamits","","2023-12-19T02:35:21.000Z","4887","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","36","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_26","128","128","adam","62","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","97","2","62","true","validation_preds","0.000447493366309618","0.7356896996498108","19999","0.9849904775619508"
"portuguese","0.99099999666214","799","finished","-","adamits","","2023-12-19T02:51:35.000Z","4010","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","26","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_29","128","128","adam","43","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","64","2","43","true","validation_preds","0.000447493366309618","0.6904692649841309","19999","0.7357555627822876"
"quechua","0.9980000257492064","799","finished","-","adamits","","2023-12-19T02:48:30.000Z","4102","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","50","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_27","128","128","adam","27","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","77","2","27","true","validation_preds","0.000447493366309618","0.6348315477371216","19999","0.6664484739303589"
"romanian","0.8880000114440918","799","finished","-","adamits","","2023-12-19T02:50:02.000Z","4176","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","34","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_28","128","128","adam","66","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","91","2","66","true","validation_preds","0.000447493366309618","0.7412095665931702","19999","1.1131150722503662"
"russian","0.9269999861717224","799","finished","-","adamits","","2023-12-19T03:27:56.000Z","5719","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","33","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_31","128","128","adam","58","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","91","2","58","true","validation_preds","0.000447493366309618","0.7294782996177673","19999","0.9437642693519592"
"scottish-gaelic","0.699999988079071","799","finished","-","adamits","","2023-12-19T15:22:51.000Z","715","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","21","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_52","128","128","adam","35","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","54","2","35","true","validation_preds","0.0003995","0.6845576167106628","1599","1.1187326908111572"
"serbo-croatian","0.9290000200271606","799","finished","-","adamits","","2023-12-19T06:46:56.000Z","4537","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","40","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_43","128","128","adam","94","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","108","2","94","true","validation_preds","0.000447493366309618","0.7794538736343384","19999","0.9807847738265992"
"slovak","0.9729999899864196","799","finished","-","adamits","","2023-12-19T03:24:08.000Z","3982","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","19","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_30","128","128","adam","68","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","87","2","68","true","validation_preds","0.000447493366309618","0.7437321543693542","19999","0.8374878168106079"
"slovene","0.9850000143051147","799","finished","-","adamits","","2023-12-19T09:11:54.000Z","4590","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","35","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_51","128","128","adam","62","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","95","2","62","true","validation_preds","0.000447493366309618","0.7337449789047241","19999","0.7917629480361938"
"sorani","0.8980000019073486","799","finished","-","adamits","","2023-12-19T03:57:18.000Z","3735","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","38","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_32","128","128","adam","40","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","78","2","40","true","validation_preds","0.000447493366309618","0.6839149594306946","19999","0.896888017654419"
"spanish","0.9739999771118164","799","finished","-","adamits","","2023-12-19T03:57:18.000Z","4090","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","27","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_32","128","128","adam","38","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","60","2","38","true","validation_preds","0.000447493366309618","0.6771261096000671","19999","0.7462751865386963"
"swedish","0.9179999828338624","799","finished","-","adamits","","2023-12-19T03:58:47.000Z","5918","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","27","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_33","128","128","adam","59","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","86","2","59","true","validation_preds","0.000447493366309618","0.7286245226860046","19999","0.8910602331161499"
"turkish","0.9729999899864196","799","finished","-","adamits","","2023-12-19T04:00:19.000Z","5561","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","40","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_34","128","128","adam","59","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","98","2","59","true","validation_preds","0.000447493366309618","0.7294347882270813","19999","0.8547057509422302"
"ukrainian","0.9430000185966492","799","finished","-","adamits","","2023-12-19T05:05:54.000Z","4102","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","33","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_37","128","128","adam","41","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","72","2","41","true","validation_preds","0.000447493366309618","0.687743604183197","19999","0.8138742446899414"
"urdu","0.9879999756813048","799","finished","-","adamits","","2023-12-19T05:03:53.000Z","4428","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","33","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_36","128","128","adam","43","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","74","2","43","true","validation_preds","0.000447493366309618","0.688283383846283","19999","0.8360077142715454"
"welsh","0.9800000190734864","799","finished","-","adamits","","2023-12-19T05:33:23.000Z","3459","","decoder_only_transformer","1","0.9","0.98","true","8","0.3","256","2","3","1","22","1024","0.1","0.001","/rc_scratch/adwi9965/decoder-only-results/sig-2017-decoder-only-8-layers-8-heads/version_38","128","128","adam","31","1","warmupinvsqrt","16","1","0","0.1","loss","10","0.3333333333333333","5","4000","8","47","2","31","true","validation_preds","0.000447493366309618","0.6521204710006714","19999","0.7394640445709229"
